,url,title,rating,numOfRatings,popularity,numOfAwards,parentalRating,yearMade,genre,language,length,gross
544,https://imdb.com/title/tt2488496,Star Wars: Episode VII - The Force Awakens,7.8,886000,535,"[62, 136]",PG-13,2015,"['Action', 'Adventure', 'Sci-Fi']",['English'],138,2069521700
545,https://imdb.com/title/tt3748528,Rogue One: A Star Wars Story,7.8,581000,412,"[24, 83]",PG-13,2016,"['Action', 'Adventure', 'Sci-Fi']",['English'],133,1056057720
546,https://imdb.com/title/tt2527336,Star Wars: Episode VIII - The Last Jedi,6.9,590000,501,"[25, 99]",PG-13,2017,"['Action', 'Adventure', 'Fantasy']",['English'],152,1332698830
547,https://imdb.com/title/tt5726616,Call Me by Your Name,7.9,237000,253,"[95, 259]",R,2017,"['Drama', 'Romance']","['English', 'Italian', 'French', 'German', 'Hebrew']",132,41888660
548,https://imdb.com/title/tt7653254,Marriage Story,7.9,274000,792,"[128, 272]",R,2019,"['Comedy', 'Drama', 'Romance']","['English', 'Spanish']",137,333686
549,https://imdb.com/title/tt1226837,Beautiful Boy,7.3,63000,866,"[10, 30]",R,2018,"['Biography', 'Drama']",['English'],120,16636604
550,https://imdb.com/title/tt1798709,Her,8,569000,655,"[83, 186]",R,2013,"['Drama', 'Romance', 'Sci-Fi']",['English'],126,48517427
551,https://imdb.com/title/tt4975722,Moonlight,7.4,289000,1129,"[222, 292]",R,2016,['Drama'],['English'],111,65336603
552,https://imdb.com/title/tt2381111,Brooklyn,7.5,137000,2432,"[38, 161]",PG-13,2015,"['Drama', 'Romance']","['English', 'Latin', 'Irish Gaelic']",117,62402155
553,https://imdb.com/title/tt0947798,Black Swan,8,725000,377,"[97, 279]",R,2010,"['Drama', 'Thriller']","['English', 'French', 'Italian']",108,329398046
554,https://imdb.com/title/tt1022603,500 Days of Summer,7.7,489000,1182,"[17, 58]",PG-13,2009,"['Comedy', 'Drama', 'Romance']","['English', 'French', 'Swedish']",95,60800444
555,https://imdb.com/title/tt1714206,The Spectacular Now,7.1,148000,3136,"[9, 32]",R,2013,"['Comedy', 'Drama', 'Romance']",['English'],95,6918591
556,https://imdb.com/title/tt6472976,Five Feet Apart,7.2,55000,1301,"[3, 8]",PG-13,2019,"['Drama', 'Romance']","['English', 'French']",116,91527795
557,https://imdb.com/title/tt1666801,The DUFF,6.5,89000,1657,"[1,8]",PG-13,2015,"['Comedy', 'Romance']","['English', 'Spanish']",101,43709744
558,https://imdb.com/title/tt3622592,Paper Towns,6.2,99000,3946,"[4, 3]",PG-13,2015,"['Adventure', 'Comedy', 'Drama']",['English'],109,85512300
559,https://imdb.com/title/tt1355630,If I Stay,6.7,119000,4049,"[3, 0]",PG-13,2014,"['Drama', 'Fantasy', 'Music']",['English'],107,78274843
560,https://imdb.com/title/tt5001718,"Everything, Everything",6.4,36000,,"[2, 5]",PG-13,2017,"['Drama', 'Romance']","['English', 'Spanish']",96,61621140
564,https://imdb.com/title/tt5613484,Mid90s,7.4,57000,1855,"[4, 10]",R,2018,"['Comedy', 'Drama']",['English'],85,9303022
565,https://imdb.com/title/tt5649144,The Florida Project,7.6,104000,1581,"[66, 130]",R,2017,['Drama'],"['English', 'Spanish', 'Portuguese']",111,10971298
567,https://imdb.com/title/tt5688932,Sorry to Bother You,6.9,71000,844,"[19, 57]",R,2018,"['Comedy', 'Drama', 'Fantasy']",['English'],112,18170707
569,https://imdb.com/title/tt9686708,The King of Staten Island,7.1,53000,798,"[3, 25]",R,2020,"['Comedy', 'Drama']",['English'],136,2249395
570,https://imdb.com/title/tt9620292,Promising Young Woman,7.5,131000,17,"[110, 169]",R,2020,"['Crime', 'Drama', 'Thriller']",['English'],113,17122775
571,https://imdb.com/title/tt9893250,I Care a Lot,6.3,115000,540,"[1,4]",R,2020,"['Comedy', 'Crime', 'Thriller']",['English'],118,1351662
572,https://imdb.com/title/tt3960412,Popstar: Never Stop Never Stopping,6.7,58000,4210,"[1,6]",R,2016,"['Comedy', 'Drama', 'Musical']",['English'],87,9680029
573,https://imdb.com/title/tt1070874,The Trial of the Chicago 7,7.8,159000,1046,"[56, 187]",R,2020,"['Drama', 'History', 'Thriller']","['English', 'Latin', 'French']",129,
574,https://imdb.com/title/tt6654210,Infinite,5.5,31000,52,,PG-13,2021,"['Action', 'Sci-Fi', 'Thriller']",['English'],106,
575,https://imdb.com/title/tt9770150,Nomadland,7.4,129000,210,"[234, 139]",R,2020,['Drama'],['English'],107,37379948
576,https://imdb.com/title/tt5363618,Sound of Metal,7.8,106000,790,"[82, 163]",R,2019,"['Drama', 'Music']","['English', 'American Sign Language', 'French']",120,516520
577,https://imdb.com/title/tt1486834,What If,6.8,74000,1897,"[2, 8]",PG-13,2013,"['Comedy', 'Romance']",['English'],98,8526288
578,https://imdb.com/title/tt1839492,Ruby Sparks,7.2,98000,4073,"[1,11]",R,2012,"['Comedy', 'Drama', 'Fantasy']","['English', 'French']",104,9368803
579,https://imdb.com/title/tt2582496,Me and Earl and the Dying Girl,7.7,127000,4075,"[18, 30]",PG-13,2015,"['Comedy', 'Drama']",['English'],105,9074749
580,https://imdb.com/title/tt8851668,The Lovebirds,6.1,24000,,"[2, 3]",R,2020,"['Action', 'Comedy', 'Crime']",['English'],86,
581,https://imdb.com/title/tt0467406,Juno,7.4,504000,990,"[89, 99]",PG-13,2007,"['Comedy', 'Drama']","['English', 'Spanish']",96,232372681
582,https://imdb.com/title/tt0377092,Mean Girls,7,356000,329,"[7, 25]",PG-13,2004,['Comedy'],"['English', 'German', 'Vietnamese', 'Swahili']",97,130126277
583,https://imdb.com/title/tt1632708,Friends with Benefits,6.5,352000,1958,"[1,5]",R,2011,"['Comedy', 'Romance']",['English'],109,149542245
584,https://imdb.com/title/tt0337563,13 Going on 30,6.2,178000,1288,"[0, 11]",PG-13,2004,"['Comedy', 'Fantasy', 'Romance']","['English', 'Portuguese']",98,96455697
585,https://imdb.com/title/tt0112697,Clueless,6.9,198000,510,"[6, 11]",PG-13,1995,"['Comedy', 'Romance']","['English', 'Spanish']",97,56631572
586,https://imdb.com/title/tt0454945,She's the Man,6.3,152000,1815,"[2, 5]",PG-13,2006,"['Comedy', 'Romance', 'Sport']",['English'],105,57194667
587,https://imdb.com/title/tt1045658,Silver Linings Playbook,7.7,682000,765,"[89, 148]",R,2012,"['Comedy', 'Drama', 'Romance']",['English'],122,236412453
588,https://imdb.com/title/tt0414387,Pride & Prejudice,7.8,274000,314,"[13, 59]",PG,2005,"['Drama', 'Romance']",['English'],129,121616555
589,https://imdb.com/title/tt7984766,The King,7.2,102000,251,"[12, 28]",R,2019,"['Biography', 'Drama', 'History']","['English', 'French', 'Latin']",140,126931
590,https://imdb.com/title/tt2584384,Jojo Rabbit,7.9,341000,284,"[48, 192]",PG-13,2019,"['Comedy', 'Drama', 'War']","['English', 'German']",108,90335025
591,https://imdb.com/title/tt0783233,Atonement,7.8,263000,415,"[51, 149]",R,2007,"['Drama', 'Mystery', 'Romance']","['English', 'French']",123,131016624
592,https://imdb.com/title/tt6394270,Bombshell,6.8,103000,552,"[25, 61]",R,2019,"['Biography', 'Drama']",['English'],109,61404394
593,https://imdb.com/title/tt7349662,BlacKkKlansman,7.5,242000,1226,"[44, 213]",R,2018,"['Biography', 'Comedy', 'Crime']",['English'],135,93413709
594,https://imdb.com/title/tt5083738,The Favourite,7.5,185000,1028,"[184, 343]",R,2018,"['Biography', 'Comedy', 'Drama']",['English'],119,95918706
595,https://imdb.com/title/tt1517451,A Star Is Born,7.6,357000,607,"[95, 280]",R,2018,"['Drama', 'Music', 'Romance']",['English'],136,436188866
596,https://imdb.com/title/tt1727824,Bohemian Rhapsody,7.9,489000,149,"[47, 80]",PG-13,2018,"['Biography', 'Drama', 'Music']","['English', 'British Sign Language']",134,911100727
597,https://imdb.com/title/tt4463816,Terminal,5.4,21000,4604,"[0, 2]",Unrated,2018,"['Crime', 'Drama', 'Thriller']",['English'],95,843970
598,https://imdb.com/title/tt6359956,A Bad Moms Christmas,5.6,47000,,"[0, 0]",R,2017,['Comedy'],"['English', 'Japanese']",104,130560428
599,https://imdb.com/title/tt2848292,Pitch Perfect 2,6.4,149000,877,"[9, 17]",PG-13,2015,"['Comedy', 'Music']","['English', 'German']",115,287144079
600,https://imdb.com/title/tt2203939,The Other Woman,6,135000,2588,"[3, 5]",PG-13,2014,"['Comedy', 'Romance']",['English'],109,196710396
601,https://imdb.com/title/tt6663582,The Spy Who Dumped Me,6.1,74000,1752,"[3, 4]",R,2018,"['Action', 'Adventure', 'Comedy']","['English', 'Russian', 'French', 'Lithuanian', 'German']",117,75339459
602,https://imdb.com/title/tt1981677,Pitch Perfect,7.1,290000,352,"[7, 20]",PG-13,2012,"['Comedy', 'Music', 'Romance']",['English'],112,115350426
603,https://imdb.com/title/tt1478338,Bridesmaids,6.8,280000,676,"[25, 72]",R,2011,"['Comedy', 'Romance']","['English', 'Thai', 'Spanish', 'French']",125,288383523
604,https://imdb.com/title/tt1292566,How to Be Single,6.1,84000,2669,"[0, 3]",R,2016,"['Comedy', 'Drama', 'Romance']",['English'],110,112343513
605,https://imdb.com/title/tt1033643,What Happens in Vegas,6.1,169000,,"[0, 5]",PG-13,2008,"['Comedy', 'Romance']","['English', 'Serbo-Croatian']",99,219375562
606,https://imdb.com/title/tt7401588,Instant Family,7.3,99000,1518,"[2, 5]",PG-13,2018,"['Comedy', 'Drama']","['English', 'Spanish']",118,120556201
607,https://imdb.com/title/tt1232829,21 Jump Street,7.2,528000,995,"[11, 21]",R,2012,"['Action', 'Comedy', 'Crime']",['English'],109,201585328
608,https://imdb.com/title/tt1411697,The Hangover Part II,6.5,478000,1902,"[5, 18]",R,2011,['Comedy'],"['English', 'Thai']",102,586764305
609,https://imdb.com/title/tt1119646,The Hangover,7.7,744000,344,"[13, 25]",R,2009,['Comedy'],['English'],100,469310836
610,https://imdb.com/title/tt0085995,National Lampoon's Vacation,7.4,102000,1955,,R,1983,"['Adventure', 'Comedy']",['English'],98,61399552
611,https://imdb.com/title/tt0089670,National Lampoon's European Vacation,6.2,63000,,"[0, 0]",PG-13,1985,"['Adventure', 'Comedy']","['English', 'Italian', 'German', 'French']",95,49364621
612,https://imdb.com/title/tt0120434,Vegas Vacation,6,47000,,"[0, 0]",PG,1997,['Comedy'],['English'],93,36400360
613,https://imdb.com/title/tt0097958,National Lampoon's Christmas Vacation,7.6,166000,2505,,PG-13,1989,['Comedy'],['English'],97,73594646
614,https://imdb.com/title/tt2582784,Flower,6,8300,3660,"[0, 0]",R,2017,"['Comedy', 'Drama']",['English'],90,380553
615,https://imdb.com/title/tt1231583,Due Date,6.5,333000,3041,"[0, 7]",R,2010,"['Comedy', 'Drama']","['English', 'Spanish']",95,211780824
616,https://imdb.com/title/tt1951261,The Hangover Part III,5.8,303000,2556,"[2, 7]",R,2013,"['Comedy', 'Crime']","['English', 'Spanish']",100,362000072
617,https://imdb.com/title/tt0405422,The 40-Year-Old Virgin,7.1,414000,755,"[10, 19]",R,2005,"['Comedy', 'Romance']","['English', 'Spanish', 'Japanese']",116,177378645
618,https://imdb.com/title/tt0433400,Just Friends,6.2,111000,3360,"[0, 3]",PG-13,2005,"['Comedy', 'Romance']",['English'],96,51024243
619,https://imdb.com/title/tt0889573,The Switch,6.1,102000,,"[1,3]",PG-13,2010,"['Comedy', 'Drama', 'Romance']",['English'],101,49843011
620,https://imdb.com/title/tt0832266,"Definitely, Maybe",7.1,161000,2731,"[0, 0]",PG-13,2008,"['Comedy', 'Drama', 'Romance']",['English'],112,55990299
621,https://imdb.com/title/tt0815236,She's Out of My League,6.4,133000,1430,"[0, 0]",R,2010,"['Comedy', 'Romance']","['English', 'Ukrainian']",104,49779728
622,https://imdb.com/title/tt1564367,Just Go with It,6.4,231000,450,"[5, 13]",PG-13,2011,"['Comedy', 'Romance']",['English'],117,214945591
623,https://imdb.com/title/tt0829482,Superbad,7.6,544000,481,"[11, 24]",R,2007,['Comedy'],['English'],113,170812526
624,https://imdb.com/title/tt3562310,We're the Millers 2,,,,,Unrated,,['Comedy'],['English'],,
625,https://imdb.com/title/tt2231461,Rampage,6.1,155000,2175,"[0, 7]",PG-13,2018,"['Action', 'Adventure', 'Sci-Fi']","['English', 'American Sign Language']",107,428028233
626,https://imdb.com/title/tt2126355,San Andreas,6.1,224000,1021,"[2, 10]",PG-13,2015,"['Action', 'Adventure', 'Thriller']",['English'],114,473990832
627,https://imdb.com/title/tt5758778,Skyscraper,5.8,115000,2232,"[0, 4]",PG-13,2018,"['Action', 'Adventure', 'Thriller']","['English', 'Cantonese', 'Mandarin']",102,304868961
628,https://imdb.com/title/tt1469304,Baywatch,5.5,175000,587,"[5, 11]",R,2017,"['Action', 'Comedy', 'Crime']","['English', 'Spanish']",116,177856751
629,https://imdb.com/title/tt13497946,Central Intelligence 2,,,,,Unrated,,"['Action', 'Comedy', 'Crime']",,,
630,https://imdb.com/title/tt6806448,Fast & Furious Presents: Hobbs & Shaw,6.4,194000,332,"[1,30]",PG-13,2019,"['Action', 'Adventure', 'Thriller']","['English', 'Samoan', 'Russian']",137,759056935
631,https://imdb.com/title/tt3787590,We Are Your Friends,6.2,38000,,,R,2015,"['Drama', 'Music', 'Romance']",['English'],96,11122090
632,https://imdb.com/title/tt2140619,Two Night Stand,6.4,68000,,"[0, 0]",R,2014,"['Comedy', 'Romance']",['English'],86,492332
633,https://imdb.com/title/tt1438254,Charlie St. Cloud,6.4,60000,,"[0, 4]",PG-13,2010,"['Drama', 'Fantasy', 'Romance']",['English'],99,48190704
634,https://imdb.com/title/tt1327194,The Lucky One,6.5,105000,3943,"[5, 7]",PG-13,2012,"['Drama', 'Mystery', 'Romance']",['English'],101,99357138
635,https://imdb.com/title/tt1711425,21 & Over,5.8,73000,,"[0, 0]",R,2013,['Comedy'],"['English', 'Spanish']",93,48065672
636,https://imdb.com/title/tt1763303,The First Time,6.8,69000,,"[0, 0]",PG-13,2012,"['Comedy', 'Drama', 'Romance']",['English'],95,92654
638,https://imdb.com/title/tt8707922,Can You Keep a Secret?,5.3,13000,2897,,Unrated,2019,"['Comedy', 'Romance']",['English'],94,1378160
639,https://imdb.com/title/tt7374948,Always Be My Maybe,6.8,51000,3302,"[1,3]",PG-13,2019,"['Comedy', 'Romance']",['English'],101,
640,https://imdb.com/title/tt4565520,The Layover,4.8,14000,4693,,R,2017,"['Comedy', 'Romance']",['English'],88,
641,https://imdb.com/title/tt9765226,1 Night in San Diego,3.6,392,,"[0, 3]",Unrated,2020,['Comedy'],['English'],85,
642,https://imdb.com/title/tt3138344,Baked in Brooklyn,5.4,3200,,,Unrated,2016,"['Comedy', 'Crime', 'Drama']",['English'],86,
643,https://imdb.com/title/tt8355224,Columbia Winter,6.7,43,,,Unrated,2017,"['Short', 'Drama']",['English'],1,
644,https://imdb.com/title/tt8355216,Hugo: Zac Efron Commercial,5.8,45,,,Unrated,2017,"['Short', 'Fantasy']",['English'],1,
645,https://imdb.com/title/tt1175506,Me and Orson Welles,6.7,11000,,"[5, 27]",PG-13,2008,"['Comedy', 'Drama']",['English'],114,2336172
646,https://imdb.com/title/tt0427327,Hairspray,6.6,124000,1898,"[21, 44]",PG,2007,"['Comedy', 'Drama', 'Musical']",['English'],117,203553311
647,https://imdb.com/title/tt1024255,Wild Child,6.1,53000,2730,,PG-13,2008,"['Comedy', 'Drama', 'Romance']",['English'],98,21972336
648,https://imdb.com/title/tt0369436,Four Christmases,5.7,68000,,"[0, 0]",PG-13,2008,"['Comedy', 'Drama', 'Romance']",['English'],88,164112721
649,https://imdb.com/title/tt3739110,The Yellow Birds,5.7,3600,,"[1,2]",R,2017,"['Drama', 'War']",['English'],94,57946
650,https://imdb.com/title/tt0452594,The Break-Up,5.8,129000,,"[3, 5]",PG-13,2006,"['Comedy', 'Drama', 'Romance']",['English'],106,205668210
651,https://imdb.com/title/tt2024432,Identity Thief,5.7,129000,3445,"[1,9]",R,2013,"['Comedy', 'Crime', 'Drama']","['English', 'Spanish']",111,173965010
652,https://imdb.com/title/tt0478311,Knocked Up,6.9,359000,1262,"[8, 26]",R,2007,"['Comedy', 'Romance']",['English'],129,219922417
653,https://imdb.com/title/tt2229499,Don Jon,6.5,234000,1450,"[2, 27]",R,2013,"['Comedy', 'Drama', 'Romance']",['English'],90,39439355
654,https://imdb.com/title/tt0449059,Little Miss Sunshine,7.8,455000,1406,"[72, 112]",R,2006,"['Comedy', 'Drama']",['English'],101,101058954
655,https://imdb.com/title/tt1193138,Up in the Air,7.4,327000,1949,"[75, 170]",R,2009,"['Comedy', 'Drama', 'Romance']",['English'],109,166842739
656,https://imdb.com/title/tt1980929,Begin Again,7.4,149000,2753,"[5, 18]",R,2013,"['Comedy', 'Drama', 'Music']",['English'],104,65652908
657,https://imdb.com/title/tt0804497,It's Kind of a Funny Story,7.1,140000,,"[0, 2]",PG-13,2010,"['Comedy', 'Drama', 'Romance']",['English'],101,6491240
659,https://imdb.com/title/tt6107548,Late Night,6.5,34000,4048,"[1,10]",R,2019,"['Comedy', 'Drama']",['English'],102,22386555
660,https://imdb.com/title/tt0201694,Longshot,2.7,1100,,,PG-13,2001,"['Action', 'Comedy', 'Crime']",['English'],93,
661,https://imdb.com/title/tt1798603,Bad Santa 2,5.6,24000,,"[1,2]",R,2016,"['Comedy', 'Crime', 'Drama']",['English'],92,24079268
662,https://imdb.com/title/tt0117666,Sling Blade,8,91000,1909,"[14, 15]",R,1996,['Drama'],['English'],135,24444121
663,https://imdb.com/title/tt0089507,Louie Bluie,7.6,826,,"[0, 2]",Unrated,1985,"['Documentary', 'Music']",['English'],75,
664,https://imdb.com/title/tt0096061,Scrooged,7,92000,,"[1,5]",PG-13,1988,"['Comedy', 'Drama', 'Fantasy']",['English'],101,60329001
666,https://imdb.com/title/tt0357413,Anchorman: The Legend of Ron Burgundy,7.2,341000,1929,"[1,13]",PG-13,2004,['Comedy'],"['English', 'French', 'Spanish']",94,90709367
667,https://imdb.com/title/tt6781982,Night School,5.6,39000,4906,"[1,4]",PG-13,2018,['Comedy'],"['English', 'Spanish', 'French', 'Arabic']",111,103105878
668,https://imdb.com/title/tt6151162,Ride Along 3,,,,,Unrated,,"['Action', 'Comedy']",['English'],,
669,https://imdb.com/title/tt3401882,Fist Fight,5.6,41000,,"[0, 0]",R,2017,['Comedy'],['English'],91,41087017
670,https://imdb.com/title/tt0415306,Talladega Nights: The Ballad of Ricky Bobby,6.6,175000,1336,"[8, 9]",PG-13,2006,"['Comedy', 'Sport']","['English', 'French']",108,163362095
671,https://imdb.com/title/tt1229340,Anchorman 2: The Legend Continues,6.3,174000,3580,"[1,23]",PG-13,2013,['Comedy'],['English'],119,173649931
672,https://imdb.com/title/tt0396269,Wedding Crashers,6.9,342000,636,"[11, 11]",R,2005,"['Comedy', 'Romance']",['English'],119,288467645
673,https://imdb.com/title/tt0445934,Blades of Glory,6.3,163000,2719,"[3, 10]",PG-13,2007,"['Comedy', 'Sport']","['English', 'Japanese']",93,145710347
674,https://imdb.com/title/tt0364725,Dodgeball: A True Underdog Story,6.7,238000,1308,"[2, 9]",PG-13,2004,"['Comedy', 'Sport']","['English', 'German']",92,168423227
675,https://imdb.com/title/tt0302886,Old School,7.1,223000,820,"[0, 5]",R,2003,['Comedy'],['English'],88,87135520
676,https://imdb.com/title/tt0839980,Semi-Pro,5.8,80000,,"[1,4]",R,2008,"['Comedy', 'Sport']",['English'],91,44004502
677,https://imdb.com/title/tt0430922,Role Models,6.8,225000,3364,"[1,4]",R,2008,['Comedy'],['English'],99,92649419
678,https://imdb.com/title/tt0335438,Starsky & Hutch,6.1,143000,2728,"[3, 10]",PG-13,2004,"['Comedy', 'Crime']","['English', 'Korean']",101,170268750
679,https://imdb.com/title/tt2239832,Think Like a Man Too,5.8,20000,,"[2, 4]",PG-13,2014,"['Comedy', 'Romance']",['English'],106,70181428
680,https://imdb.com/title/tt1826590,About Last Night,6.1,23000,,"[0, 0]",R,2014,"['Comedy', 'Romance']",['English'],100,50445860
681,https://imdb.com/title/tt1621045,Think Like a Man,6.5,46000,,"[3, 14]",PG-13,2012,"['Comedy', 'Romance']",['English'],122,96070507
682,https://imdb.com/title/tt2114461,Authors Anonymous,4.3,2200,,,PG-13,2014,['Comedy'],['English'],92,
683,https://imdb.com/title/tt3890160,Baby Driver,7.6,479000,404,"[42, 66]",R,2017,"['Action', 'Crime', 'Drama']","['English', 'American Sign Language']",113,226945087
684,https://imdb.com/title/tt0446029,Scott Pilgrim vs. the World,7.5,402000,395,"[17, 64]",PG-13,2010,"['Action', 'Comedy', 'Fantasy']",['English'],112,48917974
685,https://imdb.com/title/tt0425112,Hot Fuzz,7.8,483000,814,"[2, 9]",R,2007,"['Action', 'Comedy', 'Mystery']",['English'],121,80743363
686,https://imdb.com/title/tt2403029,The Starving Games,3.2,20000,4036,,PG-13,2013,"['Comedy', 'Sci-Fi']",['English'],83,3906308
687,https://imdb.com/title/tt1465522,Tucker and Dale vs Evil,7.5,172000,2641,"[10, 14]",R,2010,"['Comedy', 'Horror']",['English'],89,5224938
688,https://imdb.com/title/tt8979694,The Hills Have Eyes for You,,,,,Unrated,,"['Comedy', 'Horror', 'Romance']",,,
689,https://imdb.com/title/tt1213663,The World's End,7,270000,2038,"[4, 27]",R,2013,"['Comedy', 'Sci-Fi']",['English'],109,46091271
690,https://imdb.com/title/tt0289043,28 Days Later...,7.6,393000,566,"[10, 32]",R,2002,"['Drama', 'Horror', 'Sci-Fi']","['English', 'Spanish']",113,85720385
691,https://imdb.com/title/tt0363547,Dawn of the Dead,7.3,246000,970,"[1,17]",R,2004,"['Action', 'Horror']",['English'],101,102278712
692,https://imdb.com/title/tt4881806,Jurassic World: Fallen Kingdom,6.2,284000,604,"[4, 26]",PG-13,2018,"['Action', 'Adventure', 'Sci-Fi']","['English', 'Russian']",128,1310466296
693,https://imdb.com/title/tt0369610,Jurassic World,7,602000,571,"[15, 58]",PG-13,2015,"['Action', 'Adventure', 'Sci-Fi']",['English'],124,1670516444
694,https://imdb.com/title/tt3731562,Kong: Skull Island,6.6,299000,1216,"[1,20]",PG-13,2017,"['Action', 'Adventure', 'Fantasy']","['English', 'Vietnamese']",118,566652812
695,https://imdb.com/title/tt4630562,The Fate of the Furious,6.6,220000,1265,"[2, 12]",PG-13,2017,"['Action', 'Adventure', 'Crime']","['English', 'Russian', 'Spanish']",136,1236005118
696,https://imdb.com/title/tt1905041,Fast & Furious 6,7,382000,1365,"[10, 22]",PG-13,2013,"['Action', 'Adventure', 'Thriller']","['English', 'Spanish', 'Russian', 'Japanese', 'Cantonese', 'Dutch']",130,788680968
697,https://imdb.com/title/tt1650554,Kick-Ass 2,6.5,263000,2607,"[1,9]",R,2013,"['Action', 'Comedy', 'Crime']",['English'],103,60795985
698,https://imdb.com/title/tt2802144,Kingsman: The Secret Service,7.7,618000,447,"[10, 32]",R,2014,"['Action', 'Adventure', 'Comedy']","['English', 'Arabic', 'Swedish']",129,414351546
699,https://imdb.com/title/tt3896198,Guardians of the Galaxy Vol. 2,7.6,613000,320,"[15, 58]",PG-13,2017,"['Action', 'Adventure', 'Comedy']",['English'],136,863756051
700,https://imdb.com/title/tt1677720,Ready Player One,7.4,398000,292,"[11, 55]",PG-13,2018,"['Action', 'Adventure', 'Sci-Fi']",['English'],140,582893671
701,https://imdb.com/title/tt4649466,Kingsman: The Golden Circle,6.7,293000,581,"[2, 14]",R,2017,"['Action', 'Adventure', 'Comedy']","['English', 'Italian', 'Swedish']",141,410902662
702,https://imdb.com/title/tt1396484,It,7.3,490000,185,"[9, 48]",R,2017,['Horror'],"['English', 'Hebrew']",135,701796444
704,https://imdb.com/title/tt6857112,Us,6.8,258000,528,"[83, 127]",R,2019,"['Horror', 'Mystery', 'Thriller']",['English'],116,255185482
705,https://imdb.com/title/tt1457767,The Conjuring,7.5,474000,313,"[15, 22]",R,2013,"['Horror', 'Mystery', 'Thriller']","['English', 'Latin']",112,320290989
706,https://imdb.com/title/tt3065204,The Conjuring 2,7.3,249000,999,"[4, 13]",R,2016,"['Horror', 'Mystery', 'Thriller']",['English'],134,321788219
707,https://imdb.com/title/tt5052448,Get Out,7.7,532000,310,"[149, 206]",R,2017,"['Horror', 'Mystery', 'Thriller']",['English'],104,255589157
708,https://imdb.com/title/tt4972582,Split,7.3,457000,379,"[10, 25]",PG-13,2016,"['Horror', 'Thriller']",['English'],117,278454417
709,https://imdb.com/title/tt2737304,Bird Box,6.6,305000,782,"[5, 9]",R,2018,"['Horror', 'Sci-Fi']",['English'],124,
710,https://imdb.com/title/tt6644200,A Quiet Place,7.5,482000,287,"[34, 119]",PG-13,2018,"['Drama', 'Horror', 'Sci-Fi']","['American Sign Language', 'English']",90,340952971
711,https://imdb.com/title/tt5140878,Annabelle: Creation,6.5,123000,1947,"[1,8]",R,2017,"['Horror', 'Mystery', 'Thriller']","['English', 'Spanish']",109,306515884
712,https://imdb.com/title/tt1591095,Insidious,6.8,292000,684,"[8, 15]",PG-13,2010,"['Horror', 'Mystery', 'Thriller']",['English'],103,99557032
713,https://imdb.com/title/tt7784604,Hereditary,7.3,270000,183,"[46, 109]",R,2018,"['Drama', 'Horror', 'Mystery']","['English', 'Spanish']",127,80239658
717,https://imdb.com/title/tt3120280,Sierra Burgess Is a Loser,5.7,37000,,"[0, 2]",PG-13,2018,"['Comedy', 'Drama', 'Romance']",['English'],105,
720,https://imdb.com/title/tt4799066,Midnight Sun,6.6,28000,3793,"[0, 6]",PG-13,2018,"['Drama', 'Romance']",['English'],91,27365467
722,https://imdb.com/title/tt10731768,Sweet Girl,5.5,25000,179,,R,2021,"['Action', 'Drama', 'Thriller']",['English'],110,
723,https://imdb.com/title/tt0160862,She's All That,5.9,91000,353,"[8, 5]",PG-13,1999,"['Comedy', 'Romance']",['English'],95,103166989
724,https://imdb.com/title/tt7737528,Kate,6.3,39000,27,,R,2021,"['Action', 'Adventure', 'Crime']","['English', 'Japanese']",106,
725,https://imdb.com/title/tt7539904,It Takes Three,5.7,110,,,Unrated,2021,"['Comedy', 'Romance']","['English', 'Spanish']",90,
726,https://imdb.com/title/tt3315342,Logan,8.1,690000,354,"[28, 77]",R,2017,"['Action', 'Drama', 'Sci-Fi']","['English', 'Spanish']",137,619179950
728,https://imdb.com/title/tt1756851,Twixt,4.8,11000,,"[0, 2]",R,2011,"['Comedy', 'Fantasy', 'Horror']",['English'],88,647839
729,https://imdb.com/title/tt0964185,Tetro,6.8,13000,,"[1,5]",R,2009,['Drama'],"['English', 'Spanish', 'French']",127,2874474
730,https://imdb.com/title/tt0481797,Youth Without Youth,6.2,13000,,"[0, 0]",R,2007,"['Drama', 'Fantasy', 'Mystery']","['English', 'Sanskrit', 'German', 'French', 'Italian', 'Russian', 'Romanian', 'Mandarin', 'Latin', 'Armenian']",124,2624759
731,https://imdb.com/title/tt0023427,Scarface,7.8,27000,,"[2, 0]",PG,1932,"['Action', 'Crime', 'Drama']",['English'],93,1308000
732,https://imdb.com/title/tt0072037,Scent of a Woman,7.6,4200,,"[9, 6]",R,1974,"['Comedy', 'Drama']",['Italian'],103,41998
733,https://imdb.com/title/tt0278504,Insomnia,7.2,285000,1982,"[1,11]",R,2002,"['Drama', 'Mystery', 'Thriller']",['English'],118,113758770
734,https://imdb.com/title/tt0078718,And Justice for All,7.4,33000,4796,"[1,3]",R,1979,"['Crime', 'Drama', 'Thriller']",['English'],119,33300000
735,https://imdb.com/title/tt0099077,Awakenings,7.8,133000,3206,"[6, 11]",PG-13,1990,"['Biography', 'Drama']",['English'],121,52096475
736,https://imdb.com/title/tt5727208,Uncut Gems,7.4,247000,514,"[25, 90]",R,2019,"['Crime', 'Drama', 'Thriller']","['English', 'Hebrew']",135,50023780
